Id,AccountId,FirstName,LastName,Email,Phone,MobilePhone,Title,Department,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,LeadSource,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
00300010106,00100010036,Joseph,Smith,joseph.smith@moore-collins.com,410.590.7718,+1-353-927-7376x55476,CEO,Executive,402 Park Inlet,Michaelburgh,VI,19277,USA,Trade Show,0050016,2025-08-31 17:21:13,2025-09-01 17:21:13,False
00300010107,00100010037,David,Kelly,david.kelly@duran.com,455.848.1471,(461)353-9392x94270,Director IT,Executive,147 Tucker Mills,Nelsonhaven,DE,45743,USA,Web,0050006,2021-05-21 17:21:13,2021-11-18 17:21:13,False
00300010108,00100010037,Michael,Peck,michael.peck@duran.com,934-733-9062,924.377.3391x29903,CEO,Procurement,147 Tucker Mills,Nelsonhaven,DE,45743,USA,Web,0050006,2021-02-14 17:21:13,2021-12-04 17:21:13,False
00300010109,00100010038,Haley,Rodriguez,haley.rodriguez@graham.net,359.839.5571x421,+1-622-506-5910x04436,CFO,Finance,26838 Jones Wall Apt. 607,Port Lawrencechester,OK,53509,USA,Purchased List,0050003,2023-12-22 17:21:13,2024-03-27 17:21:13,False
00300010110,00100010038,Philip,Roberts,philip.roberts@graham.net,229.269.1422,922.776.8352x780,CEO,Executive,26838 Jones Wall Apt. 607,Port Lawrencechester,OK,53509,USA,Trade Show,0050003,2024-02-24 17:21:13,2025-02-01 17:21:13,False
00300010111,00100010038,Elizabeth,Rodriguez,elizabeth.rodriguez@graham.net,+1-833-585-3000x900,+1-325-986-7754x6586,VP Marketing,Sales,26838 Jones Wall Apt. 607,Port Lawrencechester,OK,53509,USA,Web,0050003,2023-09-28 17:21:13,2024-06-23 17:21:13,False
00300010112,00100010039,Gabriel,Barrett,gabriel.barrett@welch-hogan.org,803.644.6332x465,001-715-346-3517x57351,CFO,Executive,52181 Rebecca Keys Suite 231,West James,PA,20537,USA,Event,0050003,2023-07-11 17:21:13,2023-08-15 17:21:13,False
00300010113,00100010040,Kristin,Cameron,kristin.cameron@shepherd.com,569.565.9596x5600,452.429.6484x210,CEO,Procurement,7005 Jones Way Apt. 998,Fordside,WY,97352,USA,Event,0050014,2021-07-03 17:21:13,2022-04-08 17:21:13,False
00300010114,00100010040,Tara,Anderson,tara.anderson@shepherd.com,445-557-9537,966.204.1426x4302,VP Sales,Marketing,7005 Jones Way Apt. 998,Fordside,WY,97352,USA,Phone Inquiry,0050014,2021-06-28 17:21:13,2022-03-15 17:21:13,False
00300010115,00100010041,Amy,Walker,amy.walker@ponce-hale.biz,522.498.2109x3524,(695)201-4962,VP Operations,Marketing,892 Watson Haven Suite 659,Port Crystalmouth,CA,43714,USA,Web,0050017,2025-04-15 17:21:13,2025-04-26 17:21:13,False
00300010116,00100010041,Steven,Reynolds,steven.reynolds@ponce-hale.biz,+1-995-239-0878x3476,8786244666,CFO,Procurement,892 Watson Haven Suite 659,Port Crystalmouth,CA,43714,USA,Event,0050017,2025-03-04 17:21:13,2025-10-31 17:21:13,False
00300010117,00100010042,Gwendolyn,Walker,gwendolyn.walker@anderson.org,+1-409-743-8682x50855,+1-962-497-2669x2325,VP Sales,Operations,652 Debbie Manors Suite 054,East Matthew,WI,64237,USA,Purchased List,0050003,2023-11-08 17:21:13,2024-09-29 17:21:13,False
00300010118,00100010042,Tony,Chen,tony.chen@anderson.org,668-892-7047x2334,(861)405-1496x18068,VP Marketing,Marketing,652 Debbie Manors Suite 054,East Matthew,WI,64237,USA,Event,0050003,2024-02-04 17:21:13,2024-08-14 17:21:13,False
00300010119,00100010043,Wayne,Dunn,wayne.dunn@hines.info,001-388-879-2449x40395,+1-356-513-4408x833,Manager Procurement,Finance,3794 Young Garden Suite 735,Murrayport,WI,50553,USA,Purchased List,0050013,2022-03-26 17:21:13,2022-04-04 17:21:13,False
00300010120,00100010043,Amy,Martinez,amy.martinez@hines.info,001-934-976-9123,+1-339-780-1220x163,CEO,Operations,3794 Young Garden Suite 735,Murrayport,WI,50553,USA,Purchased List,0050013,2022-04-22 17:21:13,2022-05-27 17:21:13,False
00300010121,00100010044,Henry,Smith,henry.smith@conley.org,(539)815-2313,+1-531-340-9821x2702,Director Finance,Sales,5060 Shaw Freeway,Vangstad,IN,04195,USA,Trade Show,0050015,2022-02-13 17:21:13,2022-06-17 17:21:13,False
00300010122,00100010044,Andrea,Herman,andrea.herman@conley.org,720.812.9590x3177,001-700-501-9176,Director Finance,HR,5060 Shaw Freeway,Vangstad,IN,04195,USA,Partner Referral,0050015,2022-05-04 17:21:13,2023-03-22 17:21:13,False
00300010123,00100010044,Lori,Thompson,lori.thompson@conley.org,948-634-3871x5154,(291)617-0870x27282,Manager Procurement,IT,5060 Shaw Freeway,Vangstad,IN,04195,USA,Web,0050015,2021-12-13 17:21:13,2022-10-07 17:21:13,False
00300010124,00100010045,Brian,Hanson,brian.hanson@williams-hughes.com,+1-280-783-4912x32160,+1-432-741-8325x276,VP Operations,Sales,36971 Mary Parks,Lake Zacharybury,VT,19319,USA,Phone Inquiry,0050017,2022-05-31 17:21:13,2022-08-08 17:21:13,False
00300010125,00100010045,Dylan,Melton,dylan.melton@williams-hughes.com,(613)411-6795,932.867.0116x78116,CFO,Operations,36971 Mary Parks,Lake Zacharybury,VT,19319,USA,Event,0050017,2022-03-18 17:21:13,2022-09-15 17:21:13,False
00300010126,00100010045,Jillian,Benton,jillian.benton@williams-hughes.com,4258153864,530.222.0994x175,CEO,IT,36971 Mary Parks,Lake Zacharybury,VT,19319,USA,Trade Show,0050017,2022-07-24 17:21:13,2023-01-14 17:21:13,False
00300010127,00100010045,Justin,Nunez,justin.nunez@williams-hughes.com,(731)298-4105x075,648.852.8467x70378,CEO,Marketing,36971 Mary Parks,Lake Zacharybury,VT,19319,USA,Phone Inquiry,0050017,2022-08-18 17:21:13,2022-11-16 17:21:13,False
00300010128,00100010046,Shannon,Vasquez,shannon.vasquez@sanders.com,001-708-730-7644x0583,001-401-272-7279x732,Manager Procurement,HR,3195 Bradley Plains,Lisaburgh,MP,90243,USA,Event,0050008,2022-11-17 17:21:13,2023-07-13 17:21:13,False
00300010129,00100010046,David,Norris,david.norris@sanders.com,620.251.1213,(836)780-1990x50240,Director Finance,IT,3195 Bradley Plains,Lisaburgh,MP,90243,USA,Partner Referral,0050008,2022-11-20 17:21:13,2023-07-24 17:21:13,False
00300010130,00100010047,Caleb,Craig,caleb.craig@robbins.info,+1-847-811-7064x8579,612.340.7904,CTO,HR,1566 Kline Lights Suite 277,Sandrahaven,KY,11329,USA,Event,0050015,2025-04-18 17:21:13,2025-07-21 17:21:13,False
00300010131,00100010047,Shelby,Daniels,shelby.daniels@robbins.info,+1-881-390-1145x67677,001-252-449-6017,CEO,HR,1566 Kline Lights Suite 277,Sandrahaven,KY,11329,USA,Web,0050015,2024-12-12 17:21:13,2025-01-14 17:21:13,False
00300010132,00100010047,Kristy,Cole,kristy.cole@robbins.info,551-677-0223x8045,482.677.2532x095,VP Marketing,Executive,1566 Kline Lights Suite 277,Sandrahaven,KY,11329,USA,Purchased List,0050015,2025-03-05 17:21:13,2025-03-24 17:21:13,False
00300010133,00100010047,Alexandria,Peters,alexandria.peters@robbins.info,558.572.7299,+1-557-602-4093x9866,Manager Procurement,Executive,1566 Kline Lights Suite 277,Sandrahaven,KY,11329,USA,Phone Inquiry,0050015,2025-01-22 17:21:13,2025-05-06 17:21:13,False
00300010134,00100010048,Katie,Mitchell,katie.mitchell@edwards-ramirez.com,342-873-9835x6523,+1-276-322-7353x34062,VP Operations,Sales,0165 Stephanie Divide Suite 021,Port Deanna,MN,50682,USA,Purchased List,0050019,2021-10-03 17:21:13,2022-01-14 17:21:13,False
00300010135,00100010048,Robert,Lee,robert.lee@edwards-ramirez.com,801-542-1563x452,(628)786-2335x7044,Director IT,Procurement,0165 Stephanie Divide Suite 021,Port Deanna,MN,50682,USA,Partner Referral,0050019,2021-10-02 17:21:13,2022-03-13 17:21:13,False
00300010136,00100010049,Michael,Moran,michael.moran@conner.info,001-643-644-2111x7549,001-457-642-1884,VP Marketing,Operations,144 Lewis Ridge Suite 731,Port Charles,HI,94003,USA,Web,0050009,2025-02-11 17:21:13,2025-11-02 17:21:13,False
00300010137,00100010049,Nicholas,Wagner,nicholas.wagner@conner.info,(812)691-1647x924,(799)587-2473,VP Operations,Finance,144 Lewis Ridge Suite 731,Port Charles,HI,94003,USA,Event,0050009,2025-03-05 17:21:13,2025-12-09 17:21:13,False
00300010138,00100010049,Denise,Howell,denise.howell@conner.info,375.591.5300x75145,579-323-0578x245,Manager Procurement,HR,144 Lewis Ridge Suite 731,Port Charles,HI,94003,USA,Web,0050009,2025-03-25 17:21:13,2025-08-02 17:21:13,False
00300010139,00100010050,Anthony,Gordon,anthony.gordon@morris.com,(646)543-7862,001-801-546-0669x6106,Senior Buyer,HR,8291 Kyle Stravenue Suite 866,East Teresaland,NV,61558,USA,Partner Referral,0050016,2023-09-17 17:21:13,2024-08-14 17:21:13,False
00300010140,00100010050,Karen,Gentry,karen.gentry@morris.com,+1-312-618-7906x506,315.890.1125x023,Director Finance,HR,8291 Kyle Stravenue Suite 866,East Teresaland,NV,61558,USA,Event,0050016,2023-10-26 17:21:13,2024-03-21 17:21:13,False
00300010141,00100010051,Bradley,Browning,bradley.browning@sanchez-aguirre.biz,001-202-872-8986x83212,849-884-2507,VP Operations,IT,43842 Mendez Course Apt. 992,Lake Claudia,MH,79817,USA,Phone Inquiry,0050005,2022-06-23 17:21:13,2022-07-18 17:21:13,False
00300010142,00100010051,Christine,Olsen,christine.olsen@sanchez-aguirre.biz,001-878-242-0014x14424,+1-773-672-3861x5952,CEO,Sales,43842 Mendez Course Apt. 992,Lake Claudia,MH,79817,USA,Event,0050005,2022-09-07 17:21:13,2023-02-24 17:21:13,False
00300010143,00100010051,Stephen,Morris,stephen.morris@sanchez-aguirre.biz,963.979.8293x0557,+1-598-636-7607x41059,VP Sales,Finance,43842 Mendez Course Apt. 992,Lake Claudia,MH,79817,USA,Purchased List,0050005,2022-06-01 17:21:13,2022-08-04 17:21:13,False
00300010144,00100010052,Jessica,Nichols,jessica.nichols@lin-barnes.com,804-839-0356x02858,(309)263-5476x07512,Senior Buyer,Finance,6773 Lawson Island,Jessicastad,MO,17640,USA,Partner Referral,0050014,2022-12-13 17:21:13,2023-07-25 17:21:13,False
00300010145,00100010053,Christopher,Carter,christopher.carter@khan.com,(622)264-4180x2459,759.235.6535x24377,CEO,Marketing,78774 Johnson Lock,Levyborough,OR,46755,USA,Phone Inquiry,0050005,2022-04-03 17:21:13,2022-11-15 17:21:13,False
00300010146,00100010053,Mackenzie,Sharp,mackenzie.sharp@khan.com,(755)673-7485x25122,(879)701-7522x79294,Manager Procurement,Finance,78774 Johnson Lock,Levyborough,OR,46755,USA,Web,0050005,2022-03-30 17:21:13,2022-09-20 17:21:13,False
00300010147,00100010053,Natalie,Clark,natalie.clark@khan.com,+1-767-649-9902x038,3704084159,Director IT,Marketing,78774 Johnson Lock,Levyborough,OR,46755,USA,Web,0050005,2022-02-07 17:21:13,2022-10-20 17:21:13,False
00300010148,00100010053,Justin,Perry,justin.perry@khan.com,001-757-453-8513x9763,+1-746-414-2620x408,Senior Buyer,Sales,78774 Johnson Lock,Levyborough,OR,46755,USA,Phone Inquiry,0050005,2022-06-17 17:21:13,2023-02-27 17:21:13,False
00300010149,00100010054,Andrew,Gibbs,andrew.gibbs@reeves.net,946.511.8978,328.326.5933x804,CTO,IT,8416 Duran Harbors,East Theresafurt,MN,44945,USA,Event,0050019,2021-05-06 17:21:13,2022-01-27 17:21:13,False
00300010150,00100010054,Timothy,Brock,timothy.brock@reeves.net,(503)833-0854x4184,+1-460-320-9313x7880,CTO,HR,8416 Duran Harbors,East Theresafurt,MN,44945,USA,Partner Referral,0050019,2021-04-10 17:21:13,2021-05-23 17:21:13,False
00300010151,00100010054,Anthony,Allen,anthony.allen@reeves.net,(776)677-7736x57645,290-434-8195x43511,VP Sales,Sales,8416 Duran Harbors,East Theresafurt,MN,44945,USA,Phone Inquiry,0050019,2021-05-20 17:21:13,2021-06-30 17:21:13,False
00300010152,00100010055,Patrick,Harris,patrick.harris@castillo.biz,353-630-8923x33135,+1-885-250-7026x4062,Manager Procurement,Finance,9526 Wheeler Parkways,Ericksonport,NJ,02681,USA,Phone Inquiry,0050016,2024-10-30 17:21:13,2025-09-04 17:21:13,False
00300010153,00100010055,Paul,Campbell,paul.campbell@castillo.biz,351-844-8762,283-842-7973x0294,Director IT,Procurement,9526 Wheeler Parkways,Ericksonport,NJ,02681,USA,Phone Inquiry,0050016,2024-08-27 17:21:13,2025-06-03 17:21:13,False
00300010154,00100010056,Ashley,Bryan,ashley.bryan@ingram.com,(552)902-3589,612.758.2848x891,Manager Procurement,HR,130 Edwards Drive,Vaughnchester,NY,80648,USA,Phone Inquiry,0050012,2021-07-04 17:21:13,2021-12-16 17:21:13,False
00300010155,00100010056,Stephanie,Cruz,stephanie.cruz@ingram.com,001-759-491-9456x4464,490.804.1524,Director Finance,Sales,130 Edwards Drive,Vaughnchester,NY,80648,USA,Phone Inquiry,0050012,2021-05-16 17:21:13,2021-06-26 17:21:13,False
00300010156,00100010056,Tyler,Diaz,tyler.diaz@ingram.com,670-818-9779x501,209.636.7250x280,Senior Buyer,Procurement,130 Edwards Drive,Vaughnchester,NY,80648,USA,Event,0050012,2021-07-12 17:21:13,2022-06-16 17:21:13,False
00300010157,00100010057,Elizabeth,Murray,elizabeth.murray@gilbert.com,001-607-234-6031x613,001-779-692-1645x7527,VP Marketing,IT,44375 Bailey Underpass Suite 419,Huangfurt,GU,45738,USA,Web,0050003,2023-10-09 17:21:13,2024-03-14 17:21:13,False
00300010158,00100010058,Deborah,Robbins,deborah.robbins@osborn.info,001-832-386-7851x506,(657)215-5661x668,CEO,IT,301 Rivera Mountains,Lake Kellitown,OH,21202,USA,Phone Inquiry,0050010,2025-10-03 17:21:13,2026-08-08 17:21:13,False
00300010159,00100010058,Ariel,Fisher,ariel.fisher@osborn.info,001-336-546-0595x5161,395.463.2245,VP Marketing,Sales,301 Rivera Mountains,Lake Kellitown,OH,21202,USA,Trade Show,0050010,2025-09-28 17:21:13,2025-12-23 17:21:13,False
00300010160,00100010058,Nathaniel,Lawson,nathaniel.lawson@osborn.info,892-912-6974,+1-348-879-8963,Director IT,Marketing,301 Rivera Mountains,Lake Kellitown,OH,21202,USA,Purchased List,0050010,2025-12-04 17:21:13,2026-07-20 17:21:13,False
00300010161,00100010059,Sarah,Brown,sarah.brown@chase.net,(770)343-6922,(842)530-1274x69017,VP Operations,Sales,49915 Gibson Row,Smallberg,PR,66589,USA,Phone Inquiry,0050018,2022-11-17 17:21:13,2023-07-04 17:21:13,False
00300010162,00100010059,Teresa,Mullins,teresa.mullins@chase.net,798-563-7085,(706)922-3063x5673,CEO,Operations,49915 Gibson Row,Smallberg,PR,66589,USA,Event,0050018,2022-08-30 17:21:13,2023-02-27 17:21:13,False
00300010163,00100010060,Shawn,Myers,shawn.myers@shaw.com,001-942-598-4104x0032,5327482746,VP Sales,Marketing,75304 Young Terrace,Stephanieport,OR,95250,USA,Partner Referral,0050010,2025-01-19 17:21:13,2025-08-30 17:21:13,False
00300010164,00100010060,David,Hardy,david.hardy@shaw.com,861-418-8203x80695,+1-218-553-1112x81779,Director Finance,Sales,75304 Young Terrace,Stephanieport,OR,95250,USA,Trade Show,0050010,2024-10-24 17:21:13,2025-09-17 17:21:13,False
00300010165,00100010061,Dana,Coleman,dana.coleman@bond-ramos.com,(636)794-7281x3265,2335790294,Director Finance,Operations,27279 Perry Plaza,Toddborough,WV,32936,USA,Phone Inquiry,0050005,2023-01-20 17:21:13,2023-02-28 17:21:13,False
00300010166,00100010061,Tracy,Robinson,tracy.robinson@bond-ramos.com,+1-731-232-4527x5671,001-730-456-8780x7126,CFO,HR,27279 Perry Plaza,Toddborough,WV,32936,USA,Event,0050005,2023-06-26 17:21:13,2024-05-18 17:21:13,False
00300010167,00100010061,Justin,Dickerson,justin.dickerson@bond-ramos.com,289-318-5298x3882,814-797-7764x91361,CEO,Executive,27279 Perry Plaza,Toddborough,WV,32936,USA,Partner Referral,0050005,2023-04-19 17:21:13,2023-10-23 17:21:13,False
00300010168,00100010062,Scott,Combs,scott.combs@mack.biz,(282)426-1954,001-948-949-4345,VP Marketing,Executive,2867 Angelica Spring,Jenniferfurt,KS,00896,USA,Phone Inquiry,0050017,2021-03-19 17:21:13,2022-03-02 17:21:13,False
00300010169,00100010062,Martha,Hatfield,martha.hatfield@mack.biz,(713)888-6550x0915,001-678-332-3959x3601,VP Operations,Procurement,2867 Angelica Spring,Jenniferfurt,KS,00896,USA,Phone Inquiry,0050017,2020-12-18 17:21:13,2021-01-03 17:21:13,False
00300010170,00100010062,Eric,Stevens,eric.stevens@mack.biz,(261)485-3608x78072,8338881120,CTO,Sales,2867 Angelica Spring,Jenniferfurt,KS,00896,USA,Phone Inquiry,0050017,2020-12-14 17:21:13,2021-10-22 17:21:13,False
00300010171,00100010062,Melissa,Patterson,melissa.patterson@mack.biz,572.803.7344,(667)507-1905x657,Senior Buyer,Operations,2867 Angelica Spring,Jenniferfurt,KS,00896,USA,Purchased List,0050017,2021-04-30 17:21:13,2021-12-11 17:21:13,False
00300010172,00100010063,Brianna,Burns,brianna.burns@miranda.com,8546673931,001-890-395-4688x7305,Senior Buyer,HR,1825 Gregory Plain Suite 823,Port Andrewport,NH,88777,USA,Phone Inquiry,0050017,2023-04-07 17:21:13,2023-06-11 17:21:13,False
00300010173,00100010063,Brian,Martin,brian.martin@miranda.com,612.992.6625,001-780-909-5804x01461,CTO,Executive,1825 Gregory Plain Suite 823,Port Andrewport,NH,88777,USA,Trade Show,0050017,2023-04-16 17:21:13,2023-08-15 17:21:13,False
00300010174,00100010063,Kayla,Smith,kayla.smith@miranda.com,7196007388,(673)347-4369x3908,Senior Buyer,Finance,1825 Gregory Plain Suite 823,Port Andrewport,NH,88777,USA,Phone Inquiry,0050017,2023-09-11 17:21:13,2024-03-17 17:21:13,False
00300010175,00100010064,Jason,Andrews,jason.andrews@simpson.biz,696-471-8321x30542,(611)419-0359x409,Director Finance,Procurement,030 Gonzales Plains Apt. 028,Jimshire,MD,76191,USA,Purchased List,0050019,2024-07-31 17:21:13,2025-02-13 17:21:13,False
00300010176,00100010064,Dorothy,Campbell,dorothy.campbell@simpson.biz,(459)579-9903,+1-487-767-6606,Manager Procurement,Operations,030 Gonzales Plains Apt. 028,Jimshire,MD,76191,USA,Phone Inquiry,0050019,2024-09-22 17:21:13,2024-10-09 17:21:13,False
00300010177,00100010065,Paula,Monroe,paula.monroe@ramsey.com,940.639.9783,930-281-8363x2939,CEO,Executive,87334 Linda Centers Suite 688,South John,IL,43789,USA,Purchased List,0050004,2024-11-07 17:21:13,2025-01-25 17:21:13,False
00300010178,00100010065,Henry,Goodwin,henry.goodwin@ramsey.com,382.707.1548,733-911-7860,VP Marketing,IT,87334 Linda Centers Suite 688,South John,IL,43789,USA,Purchased List,0050004,2024-11-26 17:21:13,2025-07-15 17:21:13,False
00300010179,00100010065,Maria,Sullivan,maria.sullivan@ramsey.com,471.992.8892x030,974-905-8923x03606,Director Finance,Marketing,87334 Linda Centers Suite 688,South John,IL,43789,USA,Purchased List,0050004,2024-09-08 17:21:13,2025-03-18 17:21:13,False
00300010180,00100010065,Alyssa,Rodriguez,alyssa.rodriguez@ramsey.com,+1-624-897-2655x7136,645.414.5375x2574,Manager Procurement,Executive,87334 Linda Centers Suite 688,South John,IL,43789,USA,Event,0050004,2024-09-27 17:21:13,2024-11-06 17:21:13,False
00300010181,00100010066,Tonya,Morris,tonya.morris@hart.com,001-969-590-1851x1156,985.215.7646,Senior Buyer,IT,173 Randy Garden,Kimberlyfurt,NH,70447,USA,Web,0050009,2023-03-12 17:21:13,2023-05-22 17:21:13,False
00300010182,00100010066,Deborah,Brown,deborah.brown@hart.com,(280)498-3831x93465,001-475-586-0345x63338,VP Operations,IT,173 Randy Garden,Kimberlyfurt,NH,70447,USA,Event,0050009,2023-03-01 17:21:13,2023-09-05 17:21:13,False
00300010183,00100010067,Kevin,Mata,kevin.mata@kirby.com,(424)857-0515x578,388.803.2427,VP Marketing,HR,2353 Hudson Gardens Suite 854,Levyfort,NH,22551,USA,Web,0050002,2021-11-26 17:21:13,2022-05-06 17:21:13,False
00300010184,00100010067,Daniel,Fox,daniel.fox@kirby.com,+1-562-786-9747x62370,+1-447-487-2681x9319,CTO,Marketing,2353 Hudson Gardens Suite 854,Levyfort,NH,22551,USA,Partner Referral,0050002,2022-01-30 17:21:13,2022-06-22 17:21:13,False
00300010185,00100010068,Jennifer,Bean,jennifer.bean@harvey.com,523-628-0625,001-518-354-5541x8925,CEO,HR,977 Adam Plaza,Smithhaven,VA,36511,USA,Phone Inquiry,0050017,2023-08-02 17:21:13,2023-09-30 17:21:13,False
00300010186,00100010068,Jose,Smith,jose.smith@harvey.com,856.930.3282,854.790.4798,VP Operations,Operations,977 Adam Plaza,Smithhaven,VA,36511,USA,Trade Show,0050017,2023-06-06 17:21:13,2023-09-10 17:21:13,False
00300010187,00100010068,Scott,Simmons,scott.simmons@harvey.com,796.821.3250x86286,734-976-0882x3092,CEO,Finance,977 Adam Plaza,Smithhaven,VA,36511,USA,Event,0050017,2023-10-05 17:21:13,2024-06-27 17:21:13,False
00300010188,00100010069,Gregory,Harper,gregory.harper@glass.com,+1-646-873-6316x3308,5178262803,CFO,IT,9334 Desiree Walks Apt. 166,Tranton,SC,01739,USA,Web,0050019,2023-11-06 17:21:13,2024-08-20 17:21:13,False
00300010189,00100010069,Larry,Williams,larry.williams@glass.com,274-391-1634x3031,(663)266-2284x5541,Senior Buyer,HR,9334 Desiree Walks Apt. 166,Tranton,SC,01739,USA,Purchased List,0050019,2023-08-29 17:21:13,2024-01-11 17:21:13,False
00300010190,00100010069,Amanda,Rivera,amanda.rivera@glass.com,+1-862-329-5110x848,8662002604,VP Marketing,Sales,9334 Desiree Walks Apt. 166,Tranton,SC,01739,USA,Trade Show,0050019,2023-10-04 17:21:13,2024-09-29 17:21:13,False
00300010191,00100010070,Dana,Ramos,dana.ramos@perez-tran.biz,+1-853-889-1624x410,+1-478-684-5732x1650,CFO,Marketing,39261 Martin Garden Suite 856,Port Vanessa,VA,10780,USA,Partner Referral,0050003,2024-11-23 17:21:13,2025-03-13 17:21:13,False
