Id,FirstName,LastName,Company,Title,Email,Phone,Street,City,State,PostalCode,Country,Industry,LeadSource,Status,Rating,NumberOfEmployees,AnnualRevenue,OwnerId,IsConverted,ConvertedDate,ConvertedAccountId,ConvertedContactId,ConvertedOpportunityId,CreatedDate,LastModifiedDate,IsDeleted
00Q00010086,Mark,Page,Lee-Morrison,Director,mark.page@galloway.info,+1-888-360-0939x1617,4954 Miller Port,Port Susan,TN,69074,USA,Energy,Webinar,Working - Contacted,Warm,5,5149360.35,0050018,False,,,,,2025-03-11 17:21:13,2025-04-26 17:21:13,False
00Q00010087,Carlos,Shepard,"Key, Becker and Brown",Director,carlos.shepard@oconnor.com,501.474.8383x61281,480 Robinson Springs Apt. 463,Parkerstad,ID,35163,USA,Financial Services,Phone Inquiry,Closed - Not Converted,Warm,4,64587.69,0050004,False,,,,,2025-05-20 17:21:13,2025-09-01 17:21:13,False
00Q00010088,Emily,Morris,Smith-Green,Analyst,emily.morris@watson.com,694.733.8419,78074 Jones Roads Suite 573,South Kristenshire,ND,96544,USA,Energy,Phone Inquiry,Closed - Not Converted,Cold,572,1028204.07,0050004,False,,,,,2025-09-19 17:21:13,2026-02-20 17:21:13,False
00Q00010089,Stephanie,Malone,Gonzales-Thomas,Manager,stephanie.malone@thompson.biz,216-516-6019x30636,8210 Jeffery Viaduct,New Audreyfort,GU,90077,USA,Manufacturing,Web,Closed - Converted,Warm,334,1630895.14,0050002,True,2025-11-21,00100010197,00300011372,00600011946,2025-08-30 17:21:13,2025-12-06 17:21:13,False
00Q00010090,Nancy,Gomez,Watkins-Delgado,Director,nancy.gomez@smith-lee.com,7998152159,0923 Bell Fields Apt. 822,Scottville,KS,13534,USA,Manufacturing,Employee Referral,Closed - Converted,Cold,2,18934.0,0050013,True,2025-07-19,00100010307,00300010443,00600010495,2025-05-10 17:21:13,2025-10-23 17:21:13,False
00Q00010091,Angela,Carroll,"Mahoney, Krueger and Jordan",Analyst,angela.carroll@mccormick-johnson.com,284-536-0643,4350 Kelly Branch,Port Angel,IA,01786,USA,Manufacturing,Phone Inquiry,Closed - Converted,Warm,611,16386.59,0050012,True,2024-12-04,00100010492,00300010392,00600010841,2024-11-20 17:21:13,2024-12-14 17:21:13,False
00Q00010092,Stephanie,Wang,"Williams, Weaver and Carlson",Manager,stephanie.wang@fuentes-anderson.net,+1-344-745-5319x055,444 Frank Rapids,Port Anthonyberg,NJ,83836,USA,Manufacturing,Purchased List,Closed - Converted,Cold,4,20925277.35,0050001,True,2025-07-29,00100010249,00300012027,00600011528,2025-07-05 17:21:13,2025-12-01 17:21:13,False
00Q00010093,Joshua,Duncan,"Jones, Riley and Smith",Manager,joshua.duncan@parker.com,307-540-5225x725,03752 Saunders Islands,Alexandriamouth,MD,30639,USA,Telecommunications,Webinar,Closed - Converted,Warm,10,1029964.04,0050005,True,2024-12-10,00100010985,00300012548,00600010686,2024-12-03 17:21:13,2025-01-10 17:21:13,False
00Q00010094,Dustin,Simmons,Walker Ltd,Analyst,dustin.simmons@love-brown.info,001-851-599-9369x5841,679 Weiss Lodge Apt. 510,North Benjaminberg,WI,73737,USA,Manufacturing,Partner Referral,Working - Contacted,Cold,97,2464984.67,0050013,False,,,,,2024-11-20 17:21:13,2024-12-29 17:21:13,False
00Q00010095,Jonathan,Valencia,Pope-Mendez,Director,jonathan.valencia@knapp.net,677.968.1032,3565 Decker Bypass,East Jason,FM,15458,USA,Telecommunications,Webinar,Open - Not Contacted,Warm,78,29511.51,0050014,False,,,,,2025-03-07 17:21:13,2025-07-22 17:21:13,False
00Q00010096,Richard,Osborn,"Boyer, Howard and Haley",VP,richard.osborn@mccormick-hall.info,589-716-1972x37183,098 Perry Village,South Josemouth,MH,01635,USA,Manufacturing,Webinar,Closed - Not Converted,Cold,0,144059.08,0050010,False,,,,,2025-05-28 17:21:13,2025-09-05 17:21:13,False
00Q00010097,Paul,Thompson,Burke-Graham,Manager,paul.thompson@king.com,(303)692-1016,76945 Troy Shore,North Cheryl,MT,49183,USA,Energy,Webinar,Working - Contacted,Warm,32,7070577.43,0050014,False,,,,,2024-12-13 17:21:13,2025-05-10 17:21:13,False
00Q00010098,Bill,Middleton,Rodriguez Group,Director,bill.middleton@bell-rush.info,+1-497-582-2941x4061,2413 Sharon Path,Wallaceville,GA,51036,USA,Retail,Purchased List,Working - Contacted,Cold,325,1860300.77,0050013,False,,,,,2025-03-10 17:21:13,2025-04-30 17:21:13,False
00Q00010099,Michael,Brown,"Murphy, Williams and Griffith",VP,michael.brown@anderson.com,(951)419-7263x172,5519 Carpenter Park,New Robert,NE,19314,USA,Healthcare,Web,Working - Contacted,Warm,734,288346.02,0050015,False,,,,,2025-07-11 17:21:13,2026-01-02 17:21:13,False
00Q00010100,Janice,Moore,Gonzalez PLC,Director,janice.moore@alvarez-rios.com,228-531-8704x50374,6334 Bryan Squares Suite 933,North Natasha,PA,54179,USA,Manufacturing,Purchased List,Working - Contacted,Cold,28,56546.43,0050014,False,,,,,2025-05-15 17:21:13,2025-07-31 17:21:13,False
00Q00010101,Michael,Deleon,"Hood, Guerrero and Stewart",Senior Manager,michael.deleon@jacobson-brown.com,+1-467-764-3694,91106 Daniel Springs Suite 930,Hicksbury,UT,04026,USA,Technology,Social Media,Working - Contacted,Warm,3,1241727.05,0050004,False,,,,,2025-01-06 17:21:13,2025-06-29 17:21:13,False
00Q00010102,Daniel,Thompson,"Stone, Paul and Castillo",Director,daniel.thompson@herrera-lewis.info,(958)248-5923x138,251 Medina Camp Suite 872,East Mark,OK,16619,USA,Financial Services,Webinar,Working - Contacted,Cold,70,836416.65,0050012,False,,,,,2025-05-22 17:21:13,2025-09-11 17:21:13,False
00Q00010103,Keith,Williams,Ramsey Group,VP,keith.williams@miller-thornton.com,5452315703,6456 Arnold Road,Gomezfurt,ME,02003,USA,Energy,Employee Referral,Working - Contacted,Warm,35,1923883.29,0050009,False,,,,,2025-05-01 17:21:13,2025-05-24 17:21:13,False
00Q00010104,Jay,Sandoval,Ali Ltd,Manager,jay.sandoval@kim.com,001-275-899-8432,9084 Stacy Plain Suite 737,Elizabethmouth,WY,82158,USA,Healthcare,Web,Working - Contacted,Warm,181,3560272.24,0050015,False,,,,,2024-12-30 17:21:13,2025-01-02 17:21:13,False
00Q00010105,Darrell,Johnson,Davis PLC,Director,darrell.johnson@ramirez.biz,001-687-657-4922x200,8645 Henson Shoal,Blackwellfort,GA,75025,USA,Telecommunications,Web,Closed - Converted,Warm,65,5418215.46,0050007,True,2025-02-25,00100010555,00300012021,00600011745,2024-12-15 17:21:13,2025-03-29 17:21:13,False
00Q00010106,Cameron,Morris,Hicks-Anderson,VP,cameron.morris@franklin.biz,437.656.7984x7508,16570 Crystal Fords Apt. 183,South George,IA,09692,USA,Retail,Purchased List,Closed - Not Converted,Cold,62,361616.93,0050002,False,,,,,2025-08-20 17:21:13,2025-11-04 17:21:13,False
00Q00010107,Jenna,Cook,"Bush, Rodriguez and Campbell",Manager,jenna.cook@simpson.info,+1-969-894-1707x09639,78299 Philip Locks Suite 134,New Marthaton,MH,19326,USA,Manufacturing,Purchased List,Closed - Not Converted,Warm,2,433400.57,0050006,False,,,,,2025-09-23 17:21:13,2025-12-27 17:21:13,False
00Q00010108,Robert,Mcmahon,Macdonald PLC,Analyst,robert.mcmahon@petersen-olsen.net,+1-669-468-6159x206,18081 Whitney Manors,New Ryanport,GU,89308,USA,Technology,Social Media,Closed - Not Converted,Cold,18,6014669.0,0050019,False,,,,,2025-01-16 17:21:13,2025-01-30 17:21:13,False
00Q00010109,Adrienne,Smith,"Rangel, Christensen and Chambers",Analyst,adrienne.smith@hernandez.org,001-472-879-0834x70804,03493 White Street,North Marco,MS,66066,USA,Technology,Purchased List,Open - Not Contacted,Hot,99,716816.78,0050011,False,,,,,2025-10-24 17:21:13,2026-03-17 17:21:13,False
00Q00010110,Jessica,Martinez,"Martinez, Shannon and White",Director,jessica.martinez@johnson.net,3865919364,640 Fernando Parkways,West Todd,MH,80840,USA,Manufacturing,Web,Closed - Converted,Warm,257,2300306.85,0050005,True,2025-05-15,00100010047,00300011622,00600010896,2025-04-24 17:21:13,2025-07-06 17:21:13,False
00Q00010111,Christopher,Williams,Barnes Ltd,VP,christopher.williams@stokes.com,(875)336-2487x8485,749 Thomas Lock,South Ryanmouth,WY,47088,USA,Manufacturing,Employee Referral,Closed - Not Converted,Hot,440,7773003.16,0050009,False,,,,,2025-10-09 17:21:13,2025-12-09 17:21:13,False
00Q00010112,Jonathan,Johnson,Wilson Ltd,Analyst,jonathan.johnson@gardner.com,546-311-9198,2315 Austin Courts,New Josephborough,WI,21310,USA,Healthcare,Trade Show,Open - Not Contacted,Cold,45,521590.88,0050014,False,,,,,2025-03-17 17:21:13,2025-09-13 17:21:13,False
00Q00010113,John,Atkinson,Stokes Ltd,Director,john.atkinson@williams.net,335.744.6259x740,1435 Hernandez Estates,Michellestad,GU,36390,USA,Healthcare,Partner Referral,Closed - Converted,Cold,1184,277411.62,0050019,True,2025-02-21,00100010586,00300012703,00600011366,2024-12-26 17:21:13,2025-06-05 17:21:13,False
00Q00010114,Andrew,Allen,Robinson-Paul,Senior Manager,andrew.allen@mccoy-bailey.biz,298-876-7468x479,1459 Jodi Way,New Charlesport,PR,89334,USA,Financial Services,Employee Referral,Closed - Converted,Warm,57,1386890.18,0050015,True,2025-07-09,00100010621,00300010481,00600010979,2025-05-15 17:21:13,2025-08-27 17:21:13,False
00Q00010115,Sarah,Robertson,Hernandez-Jones,Director,sarah.robertson@vasquez.com,+1-583-861-9563,4950 Keith Courts Suite 818,Greenland,TN,52261,USA,Manufacturing,Web,Closed - Converted,Warm,102,311394.9,0050003,True,2025-06-13,00100010131,00300011116,00600011786,2025-04-12 17:21:13,2025-08-30 17:21:13,False
00Q00010116,Jacob,Jones,Brown-Hernandez,Analyst,jacob.jones@parker-turner.com,3224110811,2000 Jill Meadows,Kathleenhaven,MD,34885,USA,Energy,Web,Open - Not Contacted,Warm,7,1872.2,0050001,False,,,,,2025-07-08 17:21:13,2025-12-25 17:21:13,False
00Q00010117,Lisa,Oconnor,Torres Group,Analyst,lisa.oconnor@best.com,(877)967-2710,76836 Paul Parkways Suite 622,South Danielleshire,IL,94877,USA,Financial Services,Webinar,Open - Not Contacted,Warm,1175,19517.1,0050013,False,,,,,2025-07-28 17:21:13,2025-11-27 17:21:13,False
00Q00010118,Sheila,Ruiz,Flores-Phillips,Director,sheila.ruiz@fitzgerald.org,+1-372-536-5878x46786,82241 Bailey Brook Apt. 113,Kaneton,AR,44728,USA,Retail,Purchased List,Closed - Converted,Warm,20,2200731.75,0050017,True,2025-09-14,00100010020,00300010315,00600010563,2025-08-14 17:21:13,2026-01-04 17:21:13,False
00Q00010119,Jade,Chavez,"Young, Lang and Prince",Manager,jade.chavez@roberson.com,001-840-787-2047,882 Brown Lodge,Port Sandychester,LA,53304,USA,Technology,Partner Referral,Open - Not Contacted,Cold,402,1932808.53,0050007,False,,,,,2025-04-11 17:21:13,2025-07-13 17:21:13,False
00Q00010120,Melanie,Weaver,"Hernandez, Hunter and Harris",Director,melanie.weaver@sherman-rosales.com,774-355-3934,37415 Hernandez Coves Apt. 264,Boydport,VI,69658,USA,Healthcare,Social Media,Working - Contacted,Warm,25,1323332.23,0050016,False,,,,,2025-03-25 17:21:13,2025-05-04 17:21:13,False
00Q00010121,Rachel,Bennett,Andrade Ltd,Senior Manager,rachel.bennett@green.com,349.438.8279x6310,3542 Mcclain Road,Michaelberg,MO,93383,USA,Healthcare,Trade Show,Closed - Not Converted,Cold,4103,175324.96,0050005,False,,,,,2025-05-30 17:21:13,2025-11-18 17:21:13,False
00Q00010122,Debbie,Lin,Watkins-Fisher,Analyst,debbie.lin@walker.info,001-813-811-6913x5881,818 Bryant Camp Suite 108,Leslieview,AR,91313,USA,Telecommunications,Webinar,Closed - Converted,Cold,3042,5987960.35,0050002,True,2025-09-14,00100010747,00300011359,00600010018,2025-08-21 17:21:13,2025-08-24 17:21:13,False
00Q00010123,Emily,Horn,Lopez-Mack,Senior Manager,emily.horn@nichols-stevens.com,+1-939-863-4162,67991 Danielle Locks,Millerhaven,TN,75634,USA,Retail,Phone Inquiry,Working - Contacted,Warm,540,106242133.87,0050016,False,,,,,2025-09-18 17:21:13,2026-03-03 17:21:13,False
00Q00010124,Sarah,Young,"Davis, Alexander and Hill",VP,sarah.young@douglas.com,439.826.0862,870 David Square Apt. 816,Port Kimberly,AZ,03363,USA,Telecommunications,Web,Working - Contacted,Warm,15564,18260281.66,0050009,False,,,,,2025-10-16 17:21:13,2025-11-22 17:21:13,False
00Q00010125,Michael,Cannon,"Nunez, Rich and Hawkins",Analyst,michael.cannon@bradshaw-harvey.com,721.758.6251x01321,327 Heather Mountains Apt. 714,Jessicahaven,WI,18185,USA,Energy,Social Media,Closed - Not Converted,Hot,32,445029.13,0050012,False,,,,,2025-02-17 17:21:13,2025-08-05 17:21:13,False
00Q00010126,Gregory,Lewis,Clark PLC,Director,gregory.lewis@greene.net,3717015955,37214 April Dam Suite 946,South Katherineport,PW,15795,USA,Manufacturing,Purchased List,Closed - Converted,Cold,1,457826.04,0050011,True,2025-04-08,00100010080,00300011825,00600011682,2025-03-15 17:21:13,2025-04-06 17:21:13,False
00Q00010127,Brandi,Figueroa,Gilmore Group,Analyst,brandi.figueroa@cook.com,+1-727-371-3697x1984,1306 Jason Trail,Lake Christy,OR,90649,USA,Retail,Phone Inquiry,Working - Contacted,Warm,97,1312968.37,0050015,False,,,,,2025-08-15 17:21:13,2026-01-27 17:21:13,False
00Q00010128,Patrick,Hall,Miranda LLC,Manager,patrick.hall@neal-jones.com,+1-363-770-2770x2538,976 Stephanie Harbor,Hensonport,MS,10999,USA,Technology,Purchased List,Working - Contacted,Warm,55,1289155.98,0050002,False,,,,,2025-03-26 17:21:13,2025-07-21 17:21:13,False
00Q00010129,Jessica,Thompson,Smith-Johnson,Manager,jessica.thompson@harris.org,761.223.0176,80772 Eric Divide,South Ryan,FL,45436,USA,Retail,Social Media,Open - Not Contacted,Warm,43,1378134.45,0050001,False,,,,,2024-11-02 17:21:13,2025-04-06 17:21:13,False
00Q00010130,Christian,Parker,Ramos-Sanchez,Director,christian.parker@vega.com,+1-312-824-6174x6967,56966 Rebecca Junction,Raymondburgh,NC,70481,USA,Telecommunications,Social Media,Working - Contacted,Warm,5,689263.89,0050013,False,,,,,2025-03-21 17:21:13,2025-08-28 17:21:13,False
00Q00010131,Matthew,Pratt,Merritt-Wilcox,VP,matthew.pratt@obrien.info,(265)371-1995x879,50678 Hill Shores,East Kimberly,PR,46501,USA,Energy,Employee Referral,Working - Contacted,Warm,14,9537985.9,0050018,False,,,,,2025-07-24 17:21:13,2025-11-18 17:21:13,False
00Q00010132,Christina,Harris,Sullivan-Arnold,Manager,christina.harris@jones-dougherty.com,897.530.7157x426,5361 Leslie Fields Apt. 015,Nicolefurt,VI,31464,USA,Retail,Employee Referral,Open - Not Contacted,Warm,59,92169.5,0050005,False,,,,,2025-02-06 17:21:13,2025-05-26 17:21:13,False
00Q00010133,Lance,Mccoy,Rivera-Anderson,Manager,lance.mccoy@martin-white.org,001-264-728-9216x516,4150 Crosby Fork,Robinburgh,ND,58388,USA,Technology,Trade Show,Closed - Converted,Warm,11,320900.16,0050010,True,2025-03-20,00100010300,00300012421,00600010707,2025-01-15 17:21:13,2025-04-24 17:21:13,False
00Q00010134,Mark,Shaw,"Doyle, Hancock and Mclaughlin",Director,mark.shaw@lamb.com,001-207-510-3142x10653,9596 Danielle Track,Keithfort,TN,05492,USA,Financial Services,Phone Inquiry,Open - Not Contacted,Cold,2508,3445964.72,0050007,False,,,,,2025-04-26 17:21:13,2025-06-23 17:21:13,False
00Q00010135,Monica,Mann,Moreno-Stanley,Director,monica.mann@welch.info,500-445-6166x48734,238 Monica Knolls Apt. 000,Robertchester,UT,61713,USA,Energy,Purchased List,Open - Not Contacted,Warm,268,33168.03,0050002,False,,,,,2025-07-21 17:21:13,2025-11-07 17:21:13,False
00Q00010136,Christian,Nelson,"Ochoa, Romero and Lane",Manager,christian.nelson@moore.biz,471.450.4162x692,3983 Emily Keys Apt. 077,Lewisburgh,AK,33869,USA,Financial Services,Phone Inquiry,Working - Contacted,Hot,53,190166.9,0050015,False,,,,,2024-12-19 17:21:13,2024-12-21 17:21:13,False
00Q00010137,Ian,Martin,"Bailey, Carey and Young",Analyst,ian.martin@dickson-long.com,(396)825-1218x02405,432 Sherman Ranch,Catherineberg,OH,16396,USA,Technology,Phone Inquiry,Open - Not Contacted,Cold,49,22826159.82,0050005,False,,,,,2025-01-02 17:21:13,2025-05-10 17:21:13,False
00Q00010138,Ashley,Sloan,Myers-Schwartz,Analyst,ashley.sloan@burgess.info,001-302-931-4995,6570 John Locks Apt. 832,North Yolanda,HI,32674,USA,Healthcare,Social Media,Working - Contacted,Warm,378,1401585.55,0050003,False,,,,,2025-06-25 17:21:13,2025-11-01 17:21:13,False
00Q00010139,Matthew,Arnold,Taylor-Wolf,VP,matthew.arnold@bates.info,407-658-0859x97358,167 Brittany Parkway Apt. 394,West Jeremymouth,HI,17061,USA,Financial Services,Phone Inquiry,Closed - Converted,Warm,104,332742.59,0050017,True,2025-08-07,00100010289,00300010802,00600010482,2025-06-09 17:21:13,2025-10-27 17:21:13,False
00Q00010140,Marcus,Yates,Gonzalez Group,Director,marcus.yates@pham-vazquez.net,+1-805-252-0419x79757,08528 Ashley Turnpike,Paulmouth,PA,40872,USA,Manufacturing,Webinar,Working - Contacted,Warm,233,175048.3,0050005,False,,,,,2025-01-02 17:21:13,2025-04-06 17:21:13,False
00Q00010141,Adam,Merritt,"Jones, Ramsey and Wilkinson",Analyst,adam.merritt@garrett-underwood.info,7918256952,176 Kristina Park,Robinview,NC,30998,USA,Financial Services,Web,Closed - Not Converted,Warm,224,79913.61,0050002,False,,,,,2025-10-07 17:21:13,2025-10-17 17:21:13,False
00Q00010142,Cory,Stevens,"Miller, Baldwin and Navarro",Senior Manager,cory.stevens@butler.com,690-803-8910x794,596 Kevin Overpass Suite 814,Ingramshire,SD,00637,USA,Retail,Phone Inquiry,Open - Not Contacted,Warm,484,2170945.76,0050016,False,,,,,2025-01-07 17:21:13,2025-05-11 17:21:13,False
00Q00010143,Eric,Wright,Jackson-Webb,Senior Manager,eric.wright@walters-clark.com,(407)777-4821,026 Hansen Shoals Apt. 748,Clarkmouth,NC,44892,USA,Energy,Web,Closed - Not Converted,Hot,2,303893.14,0050011,False,,,,,2024-10-29 17:21:13,2025-02-01 17:21:13,False
00Q00010144,Morgan,Guzman,"Sims, Foster and Sanford",Senior Manager,morgan.guzman@anderson.com,+1-466-584-2923x912,3097 Ortega Lake Suite 906,New Julie,VA,53259,USA,Financial Services,Phone Inquiry,Working - Contacted,Warm,105,107098.31,0050004,False,,,,,2025-08-28 17:21:13,2026-01-24 17:21:13,False
00Q00010145,Kaitlin,Griffin,York PLC,Analyst,kaitlin.griffin@wilson.net,+1-433-524-8236x88312,44083 Torres Heights,Amandaside,RI,85978,USA,Manufacturing,Social Media,Working - Contacted,Cold,1284,93248.92,0050016,False,,,,,2025-02-20 17:21:13,2025-08-16 17:21:13,False
00Q00010146,Roberto,Perez,"Weeks, Jackson and Casey",Director,roberto.perez@hale-vasquez.com,001-448-581-4844x2342,7003 Duncan Glen,South Brian,AZ,48601,USA,Healthcare,Partner Referral,Working - Contacted,Hot,50,419101.23,0050001,False,,,,,2025-09-14 17:21:13,2025-10-21 17:21:13,False
00Q00010147,Terry,Rivera,Mason-Scott,Manager,terry.rivera@barrett-jones.com,(982)657-0656x32003,09147 Angela Key Apt. 920,East Julie,NH,11129,USA,Technology,Webinar,Working - Contacted,Warm,120,1488013.56,0050019,False,,,,,2025-01-28 17:21:13,2025-04-10 17:21:13,False
00Q00010148,Scott,Torres,Taylor and Sons,VP,scott.torres@quinn.org,(579)216-0053,5630 Jacob Trafficway,Donnashire,OR,18060,USA,Healthcare,Purchased List,Working - Contacted,Warm,11,439846.33,0050019,False,,,,,2025-02-28 17:21:13,2025-07-11 17:21:13,False
00Q00010149,Monique,Singleton,Smith LLC,Analyst,monique.singleton@valenzuela.info,+1-980-962-5291,2203 Snyder Camp,East Ashley,CO,62876,USA,Manufacturing,Employee Referral,Closed - Converted,Warm,5,1476789.5,0050007,True,2025-11-26,00100010164,00300011750,00600011354,2025-09-14 17:21:13,2026-02-18 17:21:13,False
00Q00010150,Melissa,Reeves,"Jenkins, Reilly and Fletcher",Analyst,melissa.reeves@bell-richardson.info,4485321563,91266 Paul Ville Apt. 726,Port Selena,AR,84173,USA,Telecommunications,Partner Referral,Closed - Not Converted,Warm,13,194849.01,0050002,False,,,,,2025-09-09 17:21:13,2025-11-11 17:21:13,False
00Q00010151,Rodney,Martinez,Werner-Collins,VP,rodney.martinez@wade-barrett.com,001-945-323-7646x8318,1656 Perez Valley,Joseton,OR,20387,USA,Financial Services,Partner Referral,Working - Contacted,Cold,10,112366.16,0050005,False,,,,,2025-02-25 17:21:13,2025-08-06 17:21:13,False
00Q00010152,Kristi,Smith,Rowe and Sons,VP,kristi.smith@contreras.org,001-930-907-1424x4761,458 Wood Roads,West Crystal,PR,51126,USA,Healthcare,Employee Referral,Open - Not Contacted,Warm,13,9362050.38,0050001,False,,,,,2024-11-19 17:21:13,2025-05-10 17:21:13,False
00Q00010153,Brian,Powell,"Sweeney, Heath and Clark",VP,brian.powell@rose-jackson.com,547.608.4748,874 Hill Mountain,Loriburgh,NE,92026,USA,Retail,Trade Show,Closed - Converted,Warm,33,2814750.77,0050008,True,2025-12-12,00100010213,00300012018,00600010955,2025-09-15 17:21:13,2026-02-01 17:21:13,False
00Q00010154,Shannon,Davidson,White Inc,Senior Manager,shannon.davidson@ray.com,(471)983-4241x105,8065 Guerrero Oval,Dunnport,TX,03939,USA,Telecommunications,Social Media,Open - Not Contacted,Cold,11,2992393.5,0050017,False,,,,,2025-01-01 17:21:13,2025-03-22 17:21:13,False
00Q00010155,Ashley,Weaver,Byrd and Sons,Director,ashley.weaver@russell-goodman.net,644.709.3251,09054 Jon Crescent,South Bruceville,KS,95870,USA,Healthcare,Webinar,Open - Not Contacted,Warm,287,128241.77,0050016,False,,,,,2024-12-15 17:21:13,2024-12-29 17:21:13,False
00Q00010156,Daniel,Curtis,"Johnson, Bautista and Boone",Manager,daniel.curtis@palmer.org,8625032730,3629 Tina Streets Suite 811,East Wendyfort,PR,55830,USA,Financial Services,Social Media,Closed - Not Converted,Warm,12,63392.42,0050009,False,,,,,2025-05-02 17:21:13,2025-09-16 17:21:13,False
