CRM_ContactId,CRM_FirstName,CRM_LastName,CRM_Email,CRM_Title,CRM_AccountId,SAP_KUNNR,SAP_VKORG,SAP_VTWEG,SAP_SPART,SAP_PARVW,SAP_KUNN2,PartnerFunction,CreatedDate
300010292,Danielle,Nichols,danielle.nichols@hayes.com,Manager Procurement,100010107,100063,3000,10,0,AG,100063,Sold-to Party,2025-10-25 17:36:40
300010293,Nathan,Pena,nathan.pena@hayes.com,Director Finance,100010107,100063,3000,10,0,AG,100063,Sold-to Party,2025-10-25 17:36:40
300010294,Rhonda,Wilson,rhonda.wilson@hayes.com,CFO,100010107,100063,3000,10,0,AG,100063,Sold-to Party,2025-10-25 17:36:40
300010298,Christina,Jensen,christina.jensen@huff.info,VP Operations,100010109,100064,1000,10,1,AG,100064,Sold-to Party,2025-10-25 17:36:40
300010299,Shawn,Walker,shawn.walker@huff.info,VP Sales,100010109,100064,1000,10,1,AG,100064,Sold-to Party,2025-10-25 17:36:40
300010300,Terri,Ramirez,terri.ramirez@huff.info,VP Operations,100010109,100064,1000,10,1,AG,100064,Sold-to Party,2025-10-25 17:36:40
300010301,Susan,Harris,susan.harris@huff.info,VP Operations,100010109,100064,1000,10,1,AG,100064,Sold-to Party,2025-10-25 17:36:40
300010302,James,Little,james.little@martin-kelley.com,Manager Procurement,100010110,100065,1000,10,0,AG,100065,Sold-to Party,2025-10-25 17:36:40
300010303,Sally,Arnold,sally.arnold@martin-kelley.com,Senior Buyer,100010110,100065,1000,10,0,AG,100065,Sold-to Party,2025-10-25 17:36:40
300010304,Jeffrey,Jones,jeffrey.jones@martin-kelley.com,Manager Procurement,100010110,100065,1000,10,0,AG,100065,Sold-to Party,2025-10-25 17:36:40
300010305,Veronica,Garza,veronica.garza@holland.org,Director IT,100010111,100066,1000,30,0,AG,100066,Sold-to Party,2025-10-25 17:36:40
300010306,Paula,Mitchell,paula.mitchell@holland.org,Director Finance,100010111,100066,1000,30,0,AG,100066,Sold-to Party,2025-10-25 17:36:40
300010307,Jennifer,Robinson,jennifer.robinson@holland.org,VP Marketing,100010111,100066,1000,30,0,AG,100066,Sold-to Party,2025-10-25 17:36:40
300010308,Madison,West,madison.west@holland.org,VP Sales,100010111,100066,1000,30,0,AG,100066,Sold-to Party,2025-10-25 17:36:40
300010309,Jeffrey,Scott,jeffrey.scott@brown.com,Manager Procurement,100010112,100067,1000,30,0,AG,100067,Sold-to Party,2025-10-25 17:36:40
300010312,Timothy,Brock,timothy.brock@chavez.com,VP Sales,100010114,100068,2000,10,2,AG,100068,Sold-to Party,2025-10-25 17:36:40
300010316,Mary,Martinez,mary.martinez@reed.com,Manager Procurement,100010116,100069,1000,10,1,AG,100069,Sold-to Party,2025-10-25 17:36:40
300010317,Tim,Olson,tim.olson@garcia-parrish.net,Manager Procurement,100010117,100070,1000,10,0,AG,100070,Sold-to Party,2025-10-25 17:36:40
300010318,Mitchell,Holder,mitchell.holder@garcia-parrish.net,CFO,100010117,100070,1000,10,0,AG,100070,Sold-to Party,2025-10-25 17:36:40
300010319,Thomas,Gross,thomas.gross@garcia-parrish.net,VP Marketing,100010117,100070,1000,10,0,AG,100070,Sold-to Party,2025-10-25 17:36:40
300010320,Kimberly,Graham,kimberly.graham@patterson.com,VP Marketing,100010118,100071,2000,10,0,AG,100071,Sold-to Party,2025-10-25 17:36:40
300010321,Brenda,Price,brenda.price@patterson.com,Manager Procurement,100010118,100071,2000,10,0,AG,100071,Sold-to Party,2025-10-25 17:36:40
300010326,Jessica,Hobbs,jessica.hobbs@santiago.biz,CTO,100010120,100072,1000,10,0,AG,100072,Sold-to Party,2025-10-25 17:36:40
300010327,Mary,Campbell,mary.campbell@santiago.biz,VP Operations,100010120,100072,1000,10,0,AG,100072,Sold-to Party,2025-10-25 17:36:40
300010334,Bobby,Jackson,bobby.jackson@hopkins.org,Director IT,100010123,100073,2000,10,0,AG,100073,Sold-to Party,2025-10-25 17:36:40
300010345,Kristen,Wallace,kristen.wallace@bell-ballard.org,VP Operations,100010129,100074,1000,10,0,AG,100074,Sold-to Party,2025-10-25 17:36:40
300010346,Alexander,Ward,alexander.ward@bell-ballard.org,VP Marketing,100010129,100074,1000,10,0,AG,100074,Sold-to Party,2025-10-25 17:36:40
300010347,Ronald,Munoz,ronald.munoz@sanders.net,VP Operations,100010130,100075,2000,10,2,AG,100075,Sold-to Party,2025-10-25 17:36:40
300010348,Carrie,Bennett,carrie.bennett@sanders.net,Manager Procurement,100010130,100075,2000,10,2,AG,100075,Sold-to Party,2025-10-25 17:36:40
300010349,Patricia,Price,patricia.price@sanders.net,Director IT,100010130,100075,2000,10,2,AG,100075,Sold-to Party,2025-10-25 17:36:40
300010350,Kristine,Hickman,kristine.hickman@sanders.net,VP Marketing,100010130,100075,2000,10,2,AG,100075,Sold-to Party,2025-10-25 17:36:40
300010351,Doris,Hughes,doris.hughes@sanders.net,CFO,100010130,100075,2000,10,2,AG,100075,Sold-to Party,2025-10-25 17:36:40
300010352,James,Gordon,james.gordon@miller-johnson.biz,Director Finance,100010131,100076,2000,10,0,AG,100076,Sold-to Party,2025-10-25 17:36:40
300010353,Cory,Schwartz,cory.schwartz@miller-johnson.biz,Manager Procurement,100010131,100076,2000,10,0,AG,100076,Sold-to Party,2025-10-25 17:36:40
300010354,Tom,Williams,tom.williams@miller-johnson.biz,Director IT,100010131,100076,2000,10,0,AG,100076,Sold-to Party,2025-10-25 17:36:40
300010355,Blake,Brown,blake.brown@padilla.net,VP Operations,100010132,100077,2000,10,0,AG,100077,Sold-to Party,2025-10-25 17:36:40
300010356,Craig,Jones,craig.jones@padilla.net,Senior Buyer,100010132,100077,2000,10,0,AG,100077,Sold-to Party,2025-10-25 17:36:40
300010357,Justin,Woodard,justin.woodard@scott.com,VP Operations,100010133,100078,2000,30,0,AG,100078,Sold-to Party,2025-10-25 17:36:40
300010358,Jennifer,Williams,jennifer.williams@scott.com,CFO,100010133,100078,2000,30,0,AG,100078,Sold-to Party,2025-10-25 17:36:40
300010359,William,Stewart,william.stewart@scott.com,Director IT,100010133,100078,2000,30,0,AG,100078,Sold-to Party,2025-10-25 17:36:40
300010363,David,Moss,david.moss@smith.com,CTO,100010135,100079,2000,30,2,AG,100079,Sold-to Party,2025-10-25 17:36:40
300010364,Michelle,Cervantes,michelle.cervantes@smith.com,VP Marketing,100010135,100079,2000,30,2,AG,100079,Sold-to Party,2025-10-25 17:36:40
300010365,Samantha,Nunez,samantha.nunez@reynolds.com,Manager Procurement,100010136,100080,2000,10,1,AG,100080,Sold-to Party,2025-10-25 17:36:40
300010366,Brian,Cummings,brian.cummings@martinez-dillon.org,VP Marketing,100010137,100081,2000,20,1,AG,100081,Sold-to Party,2025-10-25 17:36:40
300010367,Heather,Simon,heather.simon@martinez-dillon.org,CTO,100010137,100081,2000,20,1,AG,100081,Sold-to Party,2025-10-25 17:36:40
300010368,Kelly,Thompson,kelly.thompson@martinez-dillon.org,VP Marketing,100010137,100081,2000,20,1,AG,100081,Sold-to Party,2025-10-25 17:36:40
300010369,Katie,Calderon,katie.calderon@newman.com,CTO,100010138,100082,2000,30,2,AG,100082,Sold-to Party,2025-10-25 17:36:40
300010370,Marcus,Cole,marcus.cole@newman.com,VP Operations,100010138,100082,2000,30,2,AG,100082,Sold-to Party,2025-10-25 17:36:40
300010382,Ray,Brown,ray.brown@wilson.com,CFO,100010143,100083,1000,10,1,AG,100083,Sold-to Party,2025-10-25 17:36:40
300010383,Andrea,Nelson,andrea.nelson@wilson.com,CEO,100010143,100083,1000,10,1,AG,100083,Sold-to Party,2025-10-25 17:36:40
300010384,Sheila,Young,sheila.young@wilson.com,Director Finance,100010143,100083,1000,10,1,AG,100083,Sold-to Party,2025-10-25 17:36:40
300010385,Stacey,Goodwin,stacey.goodwin@wilson.com,Manager Procurement,100010143,100083,1000,10,1,AG,100083,Sold-to Party,2025-10-25 17:36:40
300010392,Dylan,Young,dylan.young@brown.com,Director IT,100010146,100084,2000,10,0,AG,100084,Sold-to Party,2025-10-25 17:36:40
300010393,Kimberly,Jackson,kimberly.jackson@brown.com,Senior Buyer,100010146,100084,2000,10,0,AG,100084,Sold-to Party,2025-10-25 17:36:40
300010394,Michael,Anderson,michael.anderson@brown.com,Manager Procurement,100010146,100084,2000,10,0,AG,100084,Sold-to Party,2025-10-25 17:36:40
300010395,Christopher,Archer,christopher.archer@pierce-shea.com,VP Operations,100010147,100085,1000,10,2,AG,100085,Sold-to Party,2025-10-25 17:36:40
300010396,Joseph,Roberts,joseph.roberts@pierce-shea.com,VP Marketing,100010147,100085,1000,10,2,AG,100085,Sold-to Party,2025-10-25 17:36:40
300010397,Ruth,Reynolds,ruth.reynolds@pierce-shea.com,VP Sales,100010147,100085,1000,10,2,AG,100085,Sold-to Party,2025-10-25 17:36:40
300010405,Ryan,Kirby,ryan.kirby@anderson.info,Senior Buyer,100010150,100086,1000,20,1,AG,100086,Sold-to Party,2025-10-25 17:36:40
300010406,Austin,Kline,austin.kline@anderson.info,Director Finance,100010150,100086,1000,20,1,AG,100086,Sold-to Party,2025-10-25 17:36:40
300010407,Joel,Williams,joel.williams@anderson.info,CFO,100010150,100086,1000,20,1,AG,100086,Sold-to Party,2025-10-25 17:36:40
300010408,Jennifer,Jordan,jennifer.jordan@anderson.info,VP Marketing,100010150,100086,1000,20,1,AG,100086,Sold-to Party,2025-10-25 17:36:40
300010415,Denise,Cantrell,denise.cantrell@wright.com,VP Operations,100010153,100087,3000,20,0,AG,100087,Sold-to Party,2025-10-25 17:36:40
300010416,Michael,Andrade,michael.andrade@wright.com,VP Marketing,100010153,100087,3000,20,0,AG,100087,Sold-to Party,2025-10-25 17:36:40
300010417,Amanda,Oconnell,amanda.oconnell@wright.com,CFO,100010153,100087,3000,20,0,AG,100087,Sold-to Party,2025-10-25 17:36:40
300010418,Daniel,Jordan,daniel.jordan@berry.com,Senior Buyer,100010154,100088,1000,10,0,AG,100088,Sold-to Party,2025-10-25 17:36:40
300010419,Lauren,Ruiz,lauren.ruiz@berry.com,VP Sales,100010154,100088,1000,10,0,AG,100088,Sold-to Party,2025-10-25 17:36:40
300010420,Katelyn,Lee,katelyn.lee@berry.com,Director IT,100010154,100088,1000,10,0,AG,100088,Sold-to Party,2025-10-25 17:36:40
300010421,Danielle,Goodman,danielle.goodman@ramos-peck.com,VP Marketing,100010155,100089,2000,10,0,AG,100089,Sold-to Party,2025-10-25 17:36:40
300010422,Charles,Cooper,charles.cooper@ramos-peck.com,CEO,100010155,100089,2000,10,0,AG,100089,Sold-to Party,2025-10-25 17:36:40
300010423,Sarah,Leon,sarah.leon@ramos-peck.com,VP Operations,100010155,100089,2000,10,0,AG,100089,Sold-to Party,2025-10-25 17:36:40
300010424,William,Cowan,william.cowan@ramos-peck.com,CEO,100010155,100089,2000,10,0,AG,100089,Sold-to Party,2025-10-25 17:36:40
300010425,Sara,Cain,sara.cain@clements-walker.com,CEO,100010156,100090,1000,10,0,AG,100090,Sold-to Party,2025-10-25 17:36:40
300010426,Richard,Henry,richard.henry@clements-walker.com,Director Finance,100010156,100090,1000,10,0,AG,100090,Sold-to Party,2025-10-25 17:36:40
300010427,Sarah,Davis,sarah.davis@clements-walker.com,VP Marketing,100010156,100090,1000,10,0,AG,100090,Sold-to Party,2025-10-25 17:36:40
300010428,Adam,Neal,adam.neal@sanders-torres.com,Manager Procurement,100010157,100091,1000,10,2,AG,100091,Sold-to Party,2025-10-25 17:36:40
300010429,Ronald,Bailey,ronald.bailey@sanders-torres.com,Senior Buyer,100010157,100091,1000,10,2,AG,100091,Sold-to Party,2025-10-25 17:36:40
300010430,Lisa,Price,lisa.price@cole.biz,CFO,100010158,100092,1000,10,0,AG,100092,Sold-to Party,2025-10-25 17:36:40
300010431,David,Dunn,david.dunn@cole.biz,Director Finance,100010158,100092,1000,10,0,AG,100092,Sold-to Party,2025-10-25 17:36:40
300010432,Michael,Wells,michael.wells@cole.biz,VP Sales,100010158,100092,1000,10,0,AG,100092,Sold-to Party,2025-10-25 17:36:40
300010433,Hailey,Hill,hailey.hill@aguirre.com,VP Sales,100010159,100093,1000,10,1,AG,100093,Sold-to Party,2025-10-25 17:36:40
300010434,Danielle,Moore,danielle.moore@aguirre.com,Manager Procurement,100010159,100093,1000,10,1,AG,100093,Sold-to Party,2025-10-25 17:36:40
300010435,Jonathan,Garrett,jonathan.garrett@aguirre.com,CEO,100010159,100093,1000,10,1,AG,100093,Sold-to Party,2025-10-25 17:36:40
300010444,Kristy,Green,kristy.green@cook.com,VP Marketing,100010162,100094,3000,10,0,AG,100094,Sold-to Party,2025-10-25 17:36:40
300010445,Louis,Davis,louis.davis@ferguson.com,Director IT,100010163,100095,1000,10,1,AG,100095,Sold-to Party,2025-10-25 17:36:40
300010446,Anthony,Lee,anthony.lee@ferguson.com,VP Sales,100010163,100095,1000,10,1,AG,100095,Sold-to Party,2025-10-25 17:36:40
300010447,Jared,Ferguson,jared.ferguson@short.com,CEO,100010164,100096,2000,20,0,AG,100096,Sold-to Party,2025-10-25 17:36:40
300010448,Kimberly,Walker,kimberly.walker@short.com,CTO,100010164,100096,2000,20,0,AG,100096,Sold-to Party,2025-10-25 17:36:40
300010449,Kristy,Lawrence,kristy.lawrence@short.com,VP Operations,100010164,100096,2000,20,0,AG,100096,Sold-to Party,2025-10-25 17:36:40
300010450,Patricia,Martinez,patricia.martinez@smith.net,VP Marketing,100010165,100097,1000,20,0,AG,100097,Sold-to Party,2025-10-25 17:36:40
300010451,Laura,West,laura.west@smith.net,CTO,100010165,100097,1000,20,0,AG,100097,Sold-to Party,2025-10-25 17:36:40
300010452,David,Hopkins,david.hopkins@smith.net,Senior Buyer,100010165,100097,1000,20,0,AG,100097,Sold-to Party,2025-10-25 17:36:40
300010453,Tina,Morgan,tina.morgan@roth-marquez.net,CEO,100010166,100098,1000,10,0,AG,100098,Sold-to Party,2025-10-25 17:36:40
300010454,Brett,Reed,brett.reed@roth-marquez.net,VP Operations,100010166,100098,1000,10,0,AG,100098,Sold-to Party,2025-10-25 17:36:40
300010455,Kyle,Church,kyle.church@roth-marquez.net,Director Finance,100010166,100098,1000,10,0,AG,100098,Sold-to Party,2025-10-25 17:36:40
300010456,Melinda,Allen,melinda.allen@munoz-anderson.com,VP Marketing,100010167,100099,1000,10,2,AG,100099,Sold-to Party,2025-10-25 17:36:40
300010457,Charles,Lane,charles.lane@munoz-anderson.com,Director Finance,100010167,100099,1000,10,2,AG,100099,Sold-to Party,2025-10-25 17:36:40
300010458,Crystal,Chapman,crystal.chapman@munoz-anderson.com,Manager Procurement,100010167,100099,1000,10,2,AG,100099,Sold-to Party,2025-10-25 17:36:40
300010461,Robert,Taylor,robert.taylor@bauer.biz,Manager Procurement,100010169,100100,2000,10,2,AG,100100,Sold-to Party,2025-10-25 17:36:40
300010462,Jennifer,Adams,jennifer.adams@bauer.biz,VP Sales,100010169,100100,2000,10,2,AG,100100,Sold-to Party,2025-10-25 17:36:40
300010463,Brandon,Long,brandon.long@bauer.biz,Director IT,100010169,100100,2000,10,2,AG,100100,Sold-to Party,2025-10-25 17:36:40
300010467,Kirsten,Goodman,kirsten.goodman@jacobs-lane.com,CEO,100010171,100101,1000,10,0,AG,100101,Sold-to Party,2025-10-25 17:36:40
300010468,Zachary,Smith,zachary.smith@jacobs-lane.com,VP Marketing,100010171,100101,1000,10,0,AG,100101,Sold-to Party,2025-10-25 17:36:40
300010469,Victoria,Decker,victoria.decker@jacobs-lane.com,CEO,100010171,100101,1000,10,0,AG,100101,Sold-to Party,2025-10-25 17:36:40
300010470,Lisa,Walker,lisa.walker@jacobs-lane.com,VP Operations,100010171,100101,1000,10,0,AG,100101,Sold-to Party,2025-10-25 17:36:40
300010471,Jessica,Welch,jessica.welch@gomez-levine.com,CEO,100010172,100102,2000,30,0,AG,100102,Sold-to Party,2025-10-25 17:36:40
300010472,Jacob,Moss,jacob.moss@gomez-levine.com,Director IT,100010172,100102,2000,30,0,AG,100102,Sold-to Party,2025-10-25 17:36:40
300010479,Maria,Hunter,maria.hunter@vaughn.com,Senior Buyer,100010175,100103,2000,10,1,AG,100103,Sold-to Party,2025-10-25 17:36:40
300010480,Ashley,Acevedo,ashley.acevedo@vaughn.com,VP Sales,100010175,100103,2000,10,1,AG,100103,Sold-to Party,2025-10-25 17:36:40
300010484,Brandy,Warner,brandy.warner@johnson.org,CFO,100010177,100104,1000,30,1,AG,100104,Sold-to Party,2025-10-25 17:36:40
300010485,Ricardo,Lewis,ricardo.lewis@johnson.org,VP Marketing,100010177,100104,1000,30,1,AG,100104,Sold-to Party,2025-10-25 17:36:40
300010486,Courtney,Moore,courtney.moore@johnson.org,CEO,100010177,100104,1000,30,1,AG,100104,Sold-to Party,2025-10-25 17:36:40
300010492,Angel,Huber,angel.huber@wilson.org,VP Marketing,100010180,100105,1000,10,0,AG,100105,Sold-to Party,2025-10-25 17:36:40
300010493,Christy,Bailey,christy.bailey@wilson.org,VP Marketing,100010180,100105,1000,10,0,AG,100105,Sold-to Party,2025-10-25 17:36:40
300010497,Cynthia,Martin,cynthia.martin@hopkins.com,CTO,100010182,100106,1000,10,1,AG,100106,Sold-to Party,2025-10-25 17:36:40
300010498,Ashley,Brooks,ashley.brooks@hopkins.com,VP Operations,100010182,100106,1000,10,1,AG,100106,Sold-to Party,2025-10-25 17:36:40
300010511,Jacob,Martin,jacob.martin@hernandez.com,Director IT,100010188,100107,3000,20,0,AG,100107,Sold-to Party,2025-10-25 17:36:40
300010512,Johnathan,Wood,johnathan.wood@hernandez.com,CFO,100010188,100107,3000,20,0,AG,100107,Sold-to Party,2025-10-25 17:36:40
300010513,Jessica,Drake,jessica.drake@hernandez.com,Director IT,100010188,100107,3000,20,0,AG,100107,Sold-to Party,2025-10-25 17:36:40
300010514,Carrie,Turner,carrie.turner@washington.com,Director Finance,100010189,100108,2000,10,0,AG,100108,Sold-to Party,2025-10-25 17:36:40
300010515,Erica,Wood,erica.wood@washington.com,VP Sales,100010189,100108,2000,10,0,AG,100108,Sold-to Party,2025-10-25 17:36:40
300010516,George,Roberts,george.roberts@washington.com,CEO,100010189,100108,2000,10,0,AG,100108,Sold-to Party,2025-10-25 17:36:40
300010517,Amanda,Santos,amanda.santos@washington.com,VP Operations,100010189,100108,2000,10,0,AG,100108,Sold-to Party,2025-10-25 17:36:40
300010522,David,Solomon,david.solomon@nguyen.com,VP Sales,100010191,100109,2000,20,0,AG,100109,Sold-to Party,2025-10-25 17:36:40
300010523,Victor,Jones,victor.jones@nguyen.com,CEO,100010191,100109,2000,20,0,AG,100109,Sold-to Party,2025-10-25 17:36:40
300010524,Lisa,Russell,lisa.russell@nguyen.com,CTO,100010191,100109,2000,20,0,AG,100109,Sold-to Party,2025-10-25 17:36:40
300010525,Zachary,West,zachary.west@roberts-shaffer.biz,Senior Buyer,100010192,100110,1000,10,2,AG,100110,Sold-to Party,2025-10-25 17:36:40
300010526,Chad,Cannon,chad.cannon@roberts-shaffer.biz,CTO,100010192,100110,1000,10,2,AG,100110,Sold-to Party,2025-10-25 17:36:40
300010527,Susan,Gordon,susan.gordon@roberts-shaffer.biz,CFO,100010192,100110,1000,10,2,AG,100110,Sold-to Party,2025-10-25 17:36:40
300010528,Margaret,Stark,margaret.stark@singh.com,Director IT,100010193,100111,2000,30,0,AG,100111,Sold-to Party,2025-10-25 17:36:40
300010529,Peter,Webb,peter.webb@singh.com,CTO,100010193,100111,2000,30,0,AG,100111,Sold-to Party,2025-10-25 17:36:40
300010530,Connie,Lopez,connie.lopez@singh.com,CEO,100010193,100111,2000,30,0,AG,100111,Sold-to Party,2025-10-25 17:36:40
300010539,Janice,Anderson,janice.anderson@hudson.com,CEO,100010197,100112,1000,30,2,AG,100112,Sold-to Party,2025-10-25 17:36:40
300010540,Carrie,Johnson,carrie.johnson@hudson.com,Manager Procurement,100010197,100112,1000,30,2,AG,100112,Sold-to Party,2025-10-25 17:36:40
300010541,Patricia,Yates,patricia.yates@hudson.com,VP Sales,100010197,100112,1000,30,2,AG,100112,Sold-to Party,2025-10-25 17:36:40
300010542,Michael,Molina,michael.molina@hudson.com,Director Finance,100010197,100112,1000,30,2,AG,100112,Sold-to Party,2025-10-25 17:36:40
300010546,Sheila,Ruiz,sheila.ruiz@larson.com,VP Sales,100010199,100113,1000,20,2,AG,100113,Sold-to Party,2025-10-25 17:36:40
300010547,Matthew,Bryan,matthew.bryan@howell-davis.com,VP Sales,100010200,100114,2000,30,0,AG,100114,Sold-to Party,2025-10-25 17:36:40
300010548,Michael,Walter,michael.walter@howell-davis.com,VP Sales,100010200,100114,2000,30,0,AG,100114,Sold-to Party,2025-10-25 17:36:40
300010549,Rachel,Allen,rachel.allen@howell-davis.com,VP Marketing,100010200,100114,2000,30,0,AG,100114,Sold-to Party,2025-10-25 17:36:40
300010559,Daniel,Oneal,daniel.oneal@guerrero.info,CFO,100010204,100115,1000,10,0,AG,100115,Sold-to Party,2025-10-25 17:36:40
300010560,Aaron,Howard,aaron.howard@guerrero.info,Director IT,100010204,100115,1000,10,0,AG,100115,Sold-to Party,2025-10-25 17:36:40
300010561,Logan,Lyons,logan.lyons@castro-graham.com,VP Marketing,100010205,100116,1000,20,2,AG,100116,Sold-to Party,2025-10-25 17:36:40
300010562,Crystal,Bird,crystal.bird@castro-graham.com,VP Operations,100010205,100116,1000,20,2,AG,100116,Sold-to Party,2025-10-25 17:36:40
300010563,Virginia,Simpson,virginia.simpson@castro-graham.com,VP Sales,100010205,100116,1000,20,2,AG,100116,Sold-to Party,2025-10-25 17:36:40
300010564,Lisa,Morales,lisa.morales@castro-graham.com,CEO,100010205,100116,1000,20,2,AG,100116,Sold-to Party,2025-10-25 17:36:40
300010565,Willie,Gonzalez,willie.gonzalez@young.com,Director Finance,100010206,100117,3000,30,1,AG,100117,Sold-to Party,2025-10-25 17:36:40
300010566,Abigail,Valentine,abigail.valentine@young.com,Manager Procurement,100010206,100117,3000,30,1,AG,100117,Sold-to Party,2025-10-25 17:36:40
300010567,Jessica,Rodriguez,jessica.rodriguez@young.com,CEO,100010206,100117,3000,30,1,AG,100117,Sold-to Party,2025-10-25 17:36:40
300010574,Christopher,Wright,christopher.wright@wright.com,VP Operations,100010209,100118,1000,10,0,AG,100118,Sold-to Party,2025-10-25 17:36:40
300010575,Deborah,Torres,deborah.torres@patterson.com,Manager Procurement,100010210,100119,1000,10,1,AG,100119,Sold-to Party,2025-10-25 17:36:40
300010576,Daniel,Rodriguez,daniel.rodriguez@patterson.com,VP Operations,100010210,100119,1000,10,1,AG,100119,Sold-to Party,2025-10-25 17:36:40
